mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption
Audi;80;320000.0;1992.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
Audi;80;219000.0;1992.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
Audi;80;350000.0;1992.0;D;133.0;front;mechanics;no;2.3;186.0;200.0;9.8;8.9
Audi;80;323178.0;1992.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
Audi;80;560000.0;1994.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
Audi;80;377000.0;1994.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
Audi;80;225000.0;1995.0;D;115.0;front;mechanics;no;2.0;166.0;190.0;11.8;7.4
Audi;80;287000.0;1992.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
Audi;80;444000.0;1992.0;D;90.0;front;mechanics;no;2.0;148.0;177.0;13.6;8.4
LADA (VAZ);2101;75000.0;1985.0;B;64.0;rear;mechanics;no;1.2;89.0;142.0;20.0;9.2
LADA (VAZ);2101;44665.0;1975.0;B;64.0;rear;mechanics;no;1.2;89.0;140.0;22.0;9.2
LADA (VAZ);2101;120000.0;1973.0;B;64.0;rear;mechanics;no;1.2;89.0;140.0;22.0;9.2
Land Rover;Range Rover;260000.0;2004.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Audi;A3;173448.0;2010.0;C;200.0;full;robot;turbocharging;2.0;280.0;236.0;6.6;7.5
Audi;A3;167000.0;2009.0;C;125.0;front;robot;turbocharging;1.4;200.0;203.0;9.5;5.9
Audi;A3;58000.0;2010.0;C;160.0;front;robot;turbocharging;1.8;250.0;220.0;7.8;7.4
Audi;A3;76000.0;2011.0;C;125.0;front;robot;turbocharging;1.4;200.0;203.0;9.5;5.9
Audi;A3;250000.0;2011.0;C;125.0;front;robot;turbocharging;1.4;200.0;203.0;9.5;5.9
Acura;MDX;71637.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
Acura;MDX;87800.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
Acura;MDX;99500.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
Acura;MDX;60136.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
MINI;Hatch;33660.0;2014.0;B;192.0;front;automatic;turbocharging;2.0;280.0;230.0;6.8;5.4
MINI;Hatch;74810.0;2015.0;B;192.0;front;automatic;turbocharging;2.0;280.0;230.0;6.8;5.4
MINI;Hatch;72802.0;2016.0;B;192.0;front;automatic;turbocharging;2.0;280.0;230.0;6.8;5.4
Infiniti;G;104000.0;2012.0;D;222.0;full;automatic;no;2.5;254.0;237.0;8.8;0.0
Infiniti;G;97000.0;2009.0;D;333.0;full;automatic;no;3.7;361.0;240.0;6.0;12.3
Infiniti;G;101000.0;2011.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;110000.0;2013.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;112500.0;2011.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;129874.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;106709.0;2010.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;136000.0;2013.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;140000.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;179111.0;2011.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;186000.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;133003.0;2007.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;303000.0;2007.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;205000.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;190000.0;2010.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Toyota;Camry;145760.0;2011.0;E;181.0;front;automatic;no;2.5;231.0;210.0;9.0;7.8
Toyota;Camry;167500.0;2011.0;E;181.0;front;automatic;no;2.5;231.0;210.0;9.0;7.8
Toyota;Camry;210000.0;2011.0;E;181.0;front;automatic;no;2.5;231.0;210.0;9.0;7.8
Honda;HR-V;165000.0;2003.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Honda;HR-V;160000.0;2001.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Honda;HR-V;226000.0;2002.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Honda;HR-V;222000.0;2002.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Volvo;S80;420000.0;2004.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
DW Hower;H3;26000.0;2017.0;J;149.0;full;mechanics;turbocharging;2.0;250.0;160.0;14.0;8.7
DW Hower;H3;87000.0;2017.0;J;149.0;full;mechanics;turbocharging;2.0;250.0;160.0;14.0;8.7
DW Hower;H3;25000.0;2018.0;J;149.0;full;mechanics;turbocharging;2.0;250.0;160.0;14.0;8.7
DW Hower;H3;63000.0;2017.0;J;149.0;full;mechanics;turbocharging;2.0;250.0;160.0;14.0;8.7
DW Hower;H3;71000.0;2018.0;J;149.0;full;mechanics;turbocharging;2.0;250.0;160.0;14.0;8.7
MINI;Hatch;153000.0;2007.0;B;120.0;front;automatic;no;1.6;160.0;197.0;10.4;6.4
MINI;Hatch;109334.0;2009.0;B;120.0;front;automatic;no;1.6;160.0;197.0;10.4;6.4
MINI;Hatch;160000.0;2008.0;B;95.0;front;automatic;no;1.4;140.0;180.0;12.6;6.5
MINI;Hatch;81000.0;2009.0;B;95.0;front;automatic;no;1.4;140.0;180.0;12.6;6.5
MINI;Hatch;140000.0;2008.0;B;120.0;front;automatic;no;1.6;160.0;197.0;10.4;6.4
MINI;Hatch;140000.0;2008.0;B;95.0;front;mechanics;no;1.4;140.0;185.0;10.9;5.7
MINI;Hatch;201110.0;2009.0;B;120.0;front;automatic;no;1.6;160.0;197.0;10.4;6.4
MINI;Hatch;106000.0;2007.0;B;95.0;front;automatic;no;1.4;140.0;180.0;12.6;6.5
MINI;Hatch;168000.0;2007.0;B;120.0;front;automatic;no;1.6;160.0;197.0;10.4;6.4
MINI;Hatch;100000.0;2009.0;B;95.0;front;automatic;no;1.4;140.0;180.0;12.6;6.5
Toyota;Avensis;95775.0;2012.0;D;147.0;front;mechanics;no;1.8;180.0;200.0;9.4;6.5
Toyota;Avensis;162700.0;2012.0;D;147.0;front;variator;no;1.8;180.0;200.0;10.4;6.7
Chery;Fora (A21);87000.0;2007.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);193635.0;2008.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);165000.0;2006.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);180000.0;2009.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);284597.0;2007.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);111884.0;2007.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);206083.0;2006.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);195080.0;2007.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);200000.0;2008.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);88000.0;2008.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);137000.0;2007.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);85000.0;2008.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);135000.0;2007.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Chery;Fora (A21);178000.0;2008.0;C;119.0;front;mechanics;no;1.6;144.0;185.0;16.0;6.6
Chery;Fora (A21);109842.0;2007.0;C;130.0;front;mechanics;no;2.0;180.0;185.0;11.0;6.8
Volkswagen;Passat;325000.0;1991.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;25000.0;1990.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;230000.0;1992.0;D;90.0;front;automatic;no;1.8;142.0;170.0;16.1;8.9
Volkswagen;Passat;454360.0;1988.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;300000.0;1992.0;D;115.0;front;mechanics;no;2.0;166.0;191.0;11.5;8.2
Volkswagen;Passat;388583.0;1990.0;D;75.0;front;mechanics;no;1.8;140.0;165.0;15.8;8.0
Volkswagen;Passat;402000.0;1988.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;542000.0;1990.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;326000.0;1993.0;D;115.0;front;mechanics;no;2.0;166.0;191.0;11.5;8.2
Volkswagen;Passat;400000.0;1989.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;300000.0;1992.0;D;90.0;front;mechanics;no;1.8;142.0;173.0;14.0;7.9
Volkswagen;Passat;335000.0;1993.0;D;136.0;front;mechanics;no;2.0;180.0;200.0;10.4;8.1
Volkswagen;Passat;400000.0;1988.0;D;112.0;front;mechanics;no;1.8;157.0;197.15641361256542;10.423527447894207;0.0
Volkswagen;Passat;38697.0;1991.0;D;112.0;front;mechanics;no;1.8;157.0;197.15641361256542;10.423527447894207;0.0
Volkswagen;Passat;476000.0;1993.0;D;115.0;front;mechanics;no;2.0;166.0;191.0;11.5;8.2
Mercedes-Benz;S-Class;23685.0;2018.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;4.9;8.3
Mercedes-Benz;S-Class;20786.0;2018.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.6;10.1
Mercedes-Benz;S-Class;93700.0;2017.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.6;10.1
LADA (VAZ);2101;75000.0;1985.0;B;64.0;rear;mechanics;no;1.2;89.0;142.0;20.0;9.2
LADA (VAZ);2101;44665.0;1975.0;B;64.0;rear;mechanics;no;1.2;89.0;140.0;22.0;9.2
Land Rover;Range Rover;260000.0;2004.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;145000.0;2004.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;158825.0;2005.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;336000.0;2003.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;150000.0;2002.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;180000.0;2004.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;130000.0;2005.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;240000.0;2003.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;260000.0;2005.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;248000.0;2005.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;380000.0;2004.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;220000.0;2003.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Land Rover;Range Rover;332970.0;2003.0;J;286.0;full;automatic;no;4.4;440.0;208.0;9.2;0.0
Infiniti;G;104000.0;2012.0;D;222.0;full;automatic;no;2.5;254.0;237.0;8.8;0.0
Infiniti;G;97000.0;2009.0;D;333.0;full;automatic;no;3.7;361.0;240.0;6.0;12.3
Infiniti;G;101000.0;2011.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;110000.0;2013.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;112500.0;2011.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;106709.0;2010.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;136000.0;2013.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;129874.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;140000.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;179111.0;2011.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Infiniti;G;186000.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;133003.0;2007.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;303000.0;2007.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;205000.0;2008.0;D;315.0;full;automatic;no;3.5;364.0;250.0;6.2;13.0
Infiniti;G;190000.0;2010.0;D;222.0;rear;automatic;no;2.5;253.0;232.0;8.9;10.2
Audi;A3;173448.0;2010.0;C;200.0;full;robot;turbocharging;2.0;280.0;236.0;6.6;7.5
Audi;A3;167000.0;2009.0;C;125.0;front;robot;turbocharging;1.4;200.0;203.0;9.5;5.9
Audi;A3;58000.0;2010.0;C;160.0;front;robot;turbocharging;1.8;250.0;220.0;7.8;7.4
Audi;A3;76000.0;2011.0;C;125.0;front;robot;turbocharging;1.4;200.0;203.0;9.5;5.9
Audi;A3;250000.0;2011.0;C;125.0;front;robot;turbocharging;1.4;200.0;203.0;9.5;5.9
Volvo;S80;420000.0;2004.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Acura;MDX;71637.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
Acura;MDX;87800.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
Acura;MDX;99500.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
Acura;MDX;60136.0;2014.0;J;290.0;full;automatic;no;3.5;355.0;220.0;7.6;10.0
MINI;Hatch;33660.0;2014.0;B;192.0;front;automatic;turbocharging;2.0;280.0;230.0;6.8;5.4
MINI;Hatch;74810.0;2015.0;B;192.0;front;automatic;turbocharging;2.0;280.0;230.0;6.8;5.4
MINI;Hatch;72802.0;2016.0;B;192.0;front;automatic;turbocharging;2.0;280.0;230.0;6.8;5.4
Toyota;Camry;145760.0;2011.0;E;181.0;front;automatic;no;2.5;231.0;210.0;9.0;7.8
Toyota;Camry;167500.0;2011.0;E;181.0;front;automatic;no;2.5;231.0;210.0;9.0;7.8
Toyota;Camry;210000.0;2011.0;E;181.0;front;automatic;no;2.5;231.0;210.0;9.0;7.8
Honda;HR-V;165000.0;2003.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Honda;HR-V;160000.0;2001.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Honda;HR-V;226000.0;2002.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Honda;HR-V;222000.0;2002.0;J;105.0;full;variator;no;1.6;135.0;162.0;12.0;0.0
Renault;Kangoo;270000.0;2005.0;M;75.0;front;mechanics;no;1.4;114.0;153.0;13.7;7.5
Mitsubishi;Carisma;350000.0;2002.0;D;103.0;front;mechanics;no;1.6;141.0;190.0;12.4;7.4
Renault;Koleos;42665.0;2019.0;J;171.0;full;variator;no;2.5;233.0;199.0;9.8;8.3
Renault;Koleos;33000.0;2018.0;J;171.0;full;variator;no;2.5;233.0;199.0;9.8;8.3
Renault;Koleos;43500.0;2017.0;J;171.0;full;variator;no;2.5;233.0;199.0;9.8;8.3
LADA (VAZ);Vesta;11000.0;2019.0;B;145.0;front;mechanics;no;1.8;182.0;193.0;9.6;7.9
LADA (VAZ);Vesta;11077.0;2019.0;B;145.0;front;mechanics;no;1.8;182.0;193.0;9.6;7.9
LADA (VAZ);Vesta;45000.0;2019.0;B;145.0;front;mechanics;no;1.8;182.0;193.0;9.6;7.9
LADA (VAZ);Vesta;43000.0;2019.0;B;145.0;front;mechanics;no;1.8;182.0;193.0;9.6;7.9
LADA (VAZ);Vesta;23449.0;2019.0;B;145.0;front;mechanics;no;1.8;182.0;193.0;9.6;7.9
LADA (VAZ);Vesta;0.0;2020.0;B;145.0;front;mechanics;no;1.8;182.0;193.0;9.6;7.9
Mazda;6;164500.0;2011.0;D;120.0;front;mechanics;no;1.8;165.0;194.0;11.7;6.5
Mazda;6;165000.0;2011.0;D;147.0;front;automatic;no;2.0;184.0;203.0;11.2;7.7
Mazda;6;163000.0;2010.0;D;147.0;front;automatic;no;2.0;184.0;203.0;11.2;7.7
Mazda;6;250000.0;2011.0;D;120.0;front;mechanics;no;1.8;165.0;194.0;11.7;6.5
Mazda;6;105685.0;2011.0;D;120.0;front;mechanics;no;1.8;165.0;194.0;11.7;6.5
Mazda;6;180468.0;2011.0;D;147.0;front;mechanics;no;2.0;184.0;213.0;10.3;7.1
Mazda;6;135488.0;2011.0;D;147.0;front;automatic;no;2.0;184.0;203.0;11.2;7.7
Mazda;6;222000.0;2011.0;D;147.0;front;automatic;no;2.0;184.0;203.0;11.2;7.7
Mazda;6;150000.0;2011.0;D;147.0;front;automatic;no;2.0;184.0;203.0;11.2;7.7
Toyota;Camry;380000.0;1999.0;E;131.0;front;mechanics;no;2.2;196.0;200.0;10.4;8.8
Toyota;Camry;550000.0;2001.0;E;190.0;front;automatic;no;3.0;275.0;220.0;9.0;0.0
Toyota;Camry;226000.0;1997.0;E;190.0;front;automatic;no;3.0;275.0;220.0;9.0;0.0
BMW;7 series;80000.0;2001.0;F;286.0;rear;automatic;no;4.4;440.0;240.0;7.5;0.0
BMW;7 series;163000.0;1999.0;F;286.0;rear;automatic;no;4.4;440.0;240.0;7.5;0.0
BMW;7 series;511119.0;1999.0;F;184.0;rear;automatic;turbocharging;2.9;390.0;220.0;9.2;8.7
BMW;7 series;250000.0;2001.0;F;193.0;rear;automatic;no;2.8;280.0;226.0;9.6;0.0
BMW;7 series;350000.0;2000.0;F;193.0;rear;automatic;no;2.8;280.0;226.0;9.6;0.0
BMW;7 series;341000.0;2000.0;F;245.0;rear;automatic;turbocharging;3.9;560.0;242.0;8.4;9.8
BMW;7 series;199000.0;2000.0;F;193.0;rear;automatic;no;2.8;280.0;226.0;9.6;0.0
BMW;7 series;323000.0;2000.0;F;184.0;rear;automatic;turbocharging;2.9;390.0;220.0;9.2;8.7
BMW;7 series;573000.0;1999.0;F;184.0;rear;automatic;turbocharging;2.9;390.0;220.0;9.2;8.7
BMW;7 series;74000.0;2000.0;F;193.0;rear;mechanics;no;2.8;280.0;228.0;8.7;0.0
BMW;7 series;171000.0;2001.0;F;235.0;rear;automatic;no;3.5;320.0;240.0;8.4;13.0
BMW;7 series;350000.0;1999.0;F;238.0;rear;automatic;no;3.5;345.0;243.0;8.2;12.0
BMW;7 series;107000.0;1999.0;F;286.0;rear;automatic;no;4.4;440.0;240.0;7.5;0.0
BMW;7 series;553000.0;1998.0;F;286.0;rear;automatic;no;4.4;440.0;240.0;7.5;0.0
Mercedes-Benz;C-Class;156293.0;2006.0;D;143.0;rear;mechanics;compressor;1.8;220.0;224.0;9.7;8.6
Mercedes-Benz;C-Class;222000.0;2004.0;D;192.0;rear;automatic;compressor;1.8;260.0;236.0;8.2;8.9
Mercedes-Benz;C-Class;199700.0;2005.0;D;204.0;rear;automatic;no;2.5;245.0;238.0;8.9;9.3
Mercedes-Benz;C-Class;224000.0;2004.0;D;192.0;rear;automatic;compressor;1.8;260.0;236.0;8.2;8.9
Mercedes-Benz;C-Class;290000.0;2004.0;D;192.0;rear;automatic;compressor;1.8;260.0;236.0;8.2;8.9
Mercedes-Benz;C-Class;126000.0;2005.0;D;170.0;full;automatic;no;2.6;240.0;232.0;10.0;10.6
Mercedes-Benz;C-Class;368000.0;2004.0;D;192.0;rear;automatic;compressor;1.8;260.0;236.0;8.2;8.9
Mercedes-Benz;C-Class;77000.0;2005.0;D;143.0;rear;mechanics;compressor;1.8;220.0;224.0;9.7;8.6
Mercedes-Benz;C-Class;220000.0;2005.0;D;192.0;rear;automatic;compressor;1.8;260.0;236.0;8.2;8.9
Mercedes-Benz;C-Class;300000.0;2005.0;D;170.0;rear;automatic;compressor;1.8;250.0;197.15641361256542;10.423527447894207;0.0
Mercedes-Benz;C-Class;150000.0;2006.0;D;143.0;rear;automatic;compressor;1.8;220.0;220.0;9.9;7.9
Mercedes-Benz;C-Class;305000.0;2005.0;D;143.0;rear;automatic;compressor;1.8;220.0;220.0;9.9;7.9
Mercedes-Benz;C-Class;300000.0;2005.0;D;163.0;rear;automatic;compressor;1.8;240.0;231.0;9.4;8.3
Mercedes-Benz;C-Class;250000.0;2007.0;D;143.0;rear;mechanics;compressor;1.8;220.0;224.0;9.7;8.6
Mercedes-Benz;C-Class;177826.0;2005.0;D;163.0;rear;automatic;compressor;1.8;240.0;231.0;9.4;8.3
Dodge;RAM;120957.0;2007.0;J;238.0;rear;automatic;no;4.7;400.0;197.15641361256542;10.423527447894207;0.0
Dodge;RAM;82000.0;2004.0;J;345.0;full;automatic;no;5.7;529.0;197.15641361256542;10.423527447894207;0.0
Tesla;Model S;90000.0;2016.0;F;422.0;full;automatic;;0.0;660.0;250.0;4.4;0.0
Bentley;Arnage;59000.0;2001.0;F;405.0;rear;automatic;turbocharging;6.8;835.0;249.0;6.3;19.2
Bentley;Arnage;111300.0;1998.0;F;354.0;rear;automatic;turbocharging;4.4;570.0;240.0;6.6;16.9
Fiat;Punto;178348.0;2008.0;B;77.0;front;robot;no;1.4;115.0;165.0;13.2;6.1
Fiat;Punto;150000.0;2008.0;B;77.0;front;mechanics;no;1.4;115.0;165.0;13.2;6.1
Fiat;Punto;121000.0;2008.0;B;77.0;front;robot;no;1.4;115.0;165.0;13.2;6.1
Mercedes-Benz;SL-Class;56000.0;2008.0;S;388.0;rear;automatic;no;5.5;530.0;250.0;5.4;11.9
Mercedes-Benz;SL-Class;97011.0;2008.0;S;316.0;rear;automatic;no;3.5;360.0;250.0;6.2;9.9
Mercedes-Benz;SL-Class;118000.0;2008.0;S;388.0;rear;automatic;no;5.5;530.0;250.0;5.4;11.9
Mercedes-Benz;SL-Class;85000.0;2009.0;S;316.0;rear;automatic;no;3.5;360.0;250.0;6.2;9.9
Peugeot;407;243214.0;2010.0;D;140.0;front;automatic;no;2.0;200.0;207.0;10.5;8.7
Mazda;Capella;208074.0;1999.0;D;125.0;front;automatic;no;1.8;0.0;197.15641361256542;10.423527447894207;0.0
Mazda;Capella;299999.0;2000.0;D;125.0;front;automatic;no;1.8;0.0;197.15641361256542;10.423527447894207;0.0
Mazda;Capella;327000.0;2000.0;D;170.0;front;automatic;no;2.0;181.0;197.15641361256542;10.423527447894207;0.0
Mazda;Capella;330000.0;1999.0;D;125.0;front;automatic;no;1.8;0.0;197.15641361256542;10.423527447894207;0.0
Mercedes-Benz;CLK-Class;302595.0;2003.0;E;170.0;rear;automatic;no;2.6;240.0;234.0;9.5;10.4
Mercedes-Benz;CLK-Class;212000.0;2003.0;E;218.0;rear;automatic;no;3.2;310.0;244.0;7.9;10.2
Mercedes-Benz;CLK-Class;274000.0;2002.0;E;306.0;rear;automatic;no;5.0;460.0;250.0;6.0;11.4
Mercedes-Benz;CLK-Class;220000.0;2003.0;E;163.0;rear;automatic;compressor;1.8;240.0;228.0;9.9;8.7
Mercedes-Benz;CLK-Class;222000.0;2003.0;E;170.0;rear;automatic;no;2.6;240.0;234.0;9.5;10.4
Mercedes-Benz;CLK-Class;190000.0;2004.0;E;218.0;rear;automatic;no;3.2;310.0;244.0;7.9;10.2
Mercedes-Benz;CLK-Class;171000.0;2003.0;E;163.0;rear;mechanics;compressor;1.8;240.0;230.0;9.3;8.3
Mercedes-Benz;CLK-Class;213000.0;2004.0;E;170.0;rear;automatic;turbocharging;2.7;400.0;228.0;9.4;6.9
Mercedes-Benz;CLK-Class;142700.0;2002.0;E;170.0;rear;automatic;no;2.6;240.0;234.0;9.5;10.4
Mercedes-Benz;CLK-Class;292000.0;2003.0;E;170.0;rear;automatic;no;2.6;240.0;234.0;9.5;10.4
Mercedes-Benz;CLK-Class;302727.0;2004.0;E;170.0;rear;automatic;no;2.6;240.0;234.0;9.5;10.4
Mercedes-Benz;CLK-Class;175864.0;2005.0;E;306.0;rear;automatic;no;5.0;460.0;250.0;6.0;11.4
Mercedes-Benz;CLK-Class;250000.0;2003.0;E;170.0;rear;automatic;no;2.6;240.0;234.0;9.5;10.4
Volkswagen;Bora;270000.0;2003.0;C;105.0;front;mechanics;no;1.6;148.0;192.0;11.0;6.9
Volkswagen;Bora;198000.0;2003.0;C;102.0;front;automatic;no;1.6;145.0;185.0;13.5;7.7
Volkswagen;Bora;300000.0;2000.0;C;204.0;full;mechanics;no;2.8;270.0;235.0;7.4;9.9
Volkswagen;Bora;50000.0;2002.0;C;105.0;front;mechanics;no;1.6;148.0;192.0;11.0;6.9
Volkswagen;Bora;126000.0;2003.0;C;102.0;front;automatic;no;1.6;145.0;185.0;13.5;7.7
Volkswagen;Bora;158000.0;2004.0;C;102.0;front;automatic;no;1.6;145.0;185.0;13.5;7.7
Volkswagen;Bora;250000.0;2000.0;C;150.0;front;mechanics;turbocharging;1.8;210.0;216.0;8.9;7.3
Volkswagen;Bora;427000.0;2000.0;C;125.0;full;mechanics;no;1.8;168.0;198.0;11.6;8.3
Volkswagen;Bora;277720.0;2000.0;C;101.0;front;mechanics;no;1.6;145.0;188.0;11.7;7.7
Volkswagen;Bora;137245.0;2004.0;C;102.0;front;automatic;no;1.6;145.0;185.0;13.5;7.7
Volkswagen;Bora;439600.0;2000.0;C;115.0;front;automatic;no;2.0;170.0;192.0;12.4;8.4
Volkswagen;Bora;280000.0;1999.0;C;101.0;front;mechanics;no;1.6;145.0;188.0;11.7;7.7
Volkswagen;Bora;220000.0;2001.0;C;115.0;front;automatic;no;2.0;170.0;192.0;12.4;8.4
Volkswagen;Bora;280000.0;1999.0;C;150.0;front;automatic;no;2.3;205.0;212.0;10.0;9.9
Volkswagen;Bora;295801.0;2003.0;C;101.0;front;automatic;no;1.6;145.0;185.0;13.5;7.7
Dodge;Caravan;268000.0;2000.0;M;152.0;front;automatic;no;3.0;239.0;170.0;11.7;0.0
Dodge;Caravan;131000.0;1999.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;200000.0;2000.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
Dodge;Caravan;330000.0;2000.0;M;152.0;front;automatic;no;3.0;239.0;170.0;11.7;0.0
Dodge;Caravan;245000.0;1998.0;M;152.0;front;automatic;no;2.4;226.0;170.0;12.0;0.0
