mark,Box,Drive_unit,Country,Color,Mileage,Year,Car_type,Model,Maximum_power,Maximum_speed,Consumption,Price
Jaguar,automatic,rear,UK,gray,150000.0,2008.0,Sedan,XF,298.0,250.0,11.1,699500.0
Jaguar,automatic,rear,UK,white,102000.0,2011.0,Sedan,XF,275.0,250.0,6.8,1050000.0
Jaguar,automatic,rear,UK,light Blue,215000.0,2009.0,Sedan,XF,275.0,250.0,6.8,800000.0
BMW,automatic,front,German,white,11508.0,2017.0,Compact MPV,2 series Active Tourer,136.0,200.0,5.1,1599000.0
BMW,automatic,front,German,black,42000.0,2017.0,Compact MPV,2 series Active Tourer,136.0,200.0,5.1,1350000.0
BMW,automatic,front,German,black,45000.0,2017.0,Compact MPV,2 series Active Tourer,136.0,200.0,5.1,1549999.0
Mercedes-Benz,mechanics,rear,German,brown,50000.0,1959.0,Convertible,W128,120.0,165.0,0.0,14870955.0
Mercedes-Benz,mechanics,rear,German,silver,58726.0,1959.0,Convertible,W128,120.0,165.0,0.0,14000000.0
Audi,robot,full,German,gray,64000.0,2016.0,Station Wagon,A4 allroad,249.0,246.0,6.4,2140000.0
Audi,robot,full,German,green,20000.0,2018.0,Station Wagon,A4 allroad,249.0,246.0,6.4,2500000.0
Audi,robot,full,German,gray,58000.0,2016.0,Station Wagon,A4 allroad,249.0,246.0,6.4,2200000.0
Toyota,automatic,front,Japan,blue,233800.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,857000.0
Toyota,automatic,front,Japan,gray,157000.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,800000.0
Toyota,automatic,front,Japan,silver,310000.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,720000.0
Toyota,automatic,front,Japan,white,136000.0,2009.0,Hatchback,Prius,99.0,180.0,3.9,725000.0
Toyota,automatic,front,Japan,blue,300000.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,950000.0
Toyota,automatic,front,Japan,light Blue,170000.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,710000.0
Toyota,automatic,front,Japan,white,154000.0,2011.0,Hatchback,Prius,99.0,180.0,3.9,840000.0
Toyota,automatic,front,Japan,light Blue,209000.0,2009.0,Hatchback,Prius,99.0,180.0,3.9,700000.0
Toyota,automatic,front,Japan,silver,247000.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,729000.0
Toyota,automatic,front,Japan,white,150000.0,2010.0,Hatchback,Prius,99.0,180.0,3.9,780000.0
Toyota,automatic,front,Japan,gray,139000.0,2011.0,Hatchback,Prius,99.0,180.0,3.9,740000.0
Skoda,robot,front,Czech Republic,silver,109362.0,2017.0,Station Wagon,Octavia,180.0,229.0,5.8,1103000.0
Skoda,robot,front,Czech Republic,beige,8045.0,2019.0,Station Wagon,Octavia,150.0,216.0,5.0,1899900.0
Skoda,robot,front,Czech Republic,red,73300.0,2017.0,Station Wagon,Octavia,116.0,200.0,3.9,1310000.0
Skoda,robot,front,Czech Republic,white,160000.0,2017.0,Station Wagon,Octavia,150.0,216.0,5.0,950000.0
Mercedes-Benz,automatic,rear,German,white,30000.0,2013.0,Roadster,SLK-Class,204.0,243.0,6.2,2100000.0
Mercedes-Benz,automatic,rear,German,gray,71542.0,2015.0,Roadster,SLK-Class,204.0,243.0,6.2,1980000.0
Mercedes-Benz,automatic,rear,German,red,42000.0,2011.0,Roadster,SLK-Class,184.0,237.0,6.1,1450000.0
Mercedes-Benz,automatic,rear,German,red,55000.0,2012.0,Roadster,SLK-Class,204.0,243.0,6.2,2100000.0
Mercedes-Benz,automatic,rear,German,white,67000.0,2012.0,Roadster,SLK-Class,184.0,237.0,6.1,1550000.0
Mercedes-Benz,automatic,rear,German,blue,72000.0,2011.0,Roadster,SLK-Class,184.0,237.0,6.1,1550000.0
Mercedes-Benz,automatic,rear,German,black,80000.0,2013.0,Roadster,SLK-Class,204.0,243.0,6.2,1950000.0
Mercedes-Benz,automatic,rear,German,silver,71000.0,2012.0,Roadster,SLK-Class,184.0,237.0,6.1,1570000.0
Mercedes-Benz,automatic,rear,German,gray,119000.0,2011.0,Roadster,SLK-Class,184.0,237.0,6.1,1400000.0
GMC,automatic,full,USA,black,163727.0,2011.0,Minivan,Savana,301.0,197.15641361256544,0.0,1450000.0
GMC,automatic,full,USA,black,94000.0,2008.0,Minivan,Savana,301.0,197.15641361256544,0.0,1550000.0
GMC,automatic,full,USA,white,155000.0,2012.0,Minivan,Savana,301.0,197.15641361256544,0.0,1800000.0
Kia,automatic,rear,South Korea,white,122.0,2013.0,Sedan,Quoris,290.0,240.0,10.3,1299000.0
Kia,automatic,rear,South Korea,black,135000.0,2013.0,Sedan,Quoris,290.0,240.0,10.3,975000.0
Kia,automatic,rear,South Korea,brown,189000.0,2013.0,Sedan,Quoris,290.0,240.0,10.3,1080000.0
Kia,automatic,rear,South Korea,black,159000.0,2013.0,Sedan,Quoris,290.0,240.0,10.3,1250000.0
Kia,automatic,rear,South Korea,black,188550.0,2013.0,Sedan,Quoris,290.0,240.0,10.3,1300000.0
Kia,automatic,rear,South Korea,white,180000.0,2013.0,Sedan,Quoris,290.0,240.0,10.3,1250000.0
Kia,automatic,rear,South Korea,black,168000.0,2012.0,Sedan,Quoris,290.0,240.0,10.3,1150000.0
Mazda,automatic,full,Japan,gray,12700.0,2018.0,SUV,CX-9,231.0,210.0,9.2,2770000.0
Mazda,automatic,full,Japan,red,51300.0,2016.0,SUV,CX-9,231.0,210.0,9.2,2450000.0
Mazda,automatic,full,Japan,black,25000.0,2019.0,SUV,CX-9,231.0,210.0,9.2,3095000.0
Mazda,automatic,full,Japan,black,9200.0,2019.0,SUV,CX-9,231.0,210.0,9.2,3300000.0
Mazda,automatic,full,Japan,white,0.0,2020.0,SUV,CX-9,231.0,210.0,9.2,3159000.0
Mazda,automatic,full,Japan,black,42097.0,2018.0,SUV,CX-9,231.0,210.0,9.2,2499000.0
Mazda,automatic,full,Japan,red,35075.0,2017.0,SUV,CX-9,231.0,210.0,9.2,2490000.0
Mazda,automatic,full,Japan,white,17500.0,2019.0,SUV,CX-9,231.0,210.0,9.2,3050000.0
Mazda,automatic,front,Japan,gold,164000.0,2005.0,Liftback,6,141.0,194.0,0.0,290000.0
Mazda,mechanics,front,Japan,silver,271000.0,2002.0,Liftback,6,120.0,194.0,0.0,195000.0
Mazda,automatic,front,Japan,red,197515.0,2004.0,Liftback,6,141.0,194.0,0.0,220000.0
Mazda,mechanics,front,Japan,blue,161000.0,2005.0,Liftback,6,120.0,194.0,0.0,282000.0
Mazda,mechanics,front,Japan,gold,149000.0,2004.0,Liftback,6,120.0,194.0,0.0,250000.0
Mazda,mechanics,front,Japan,silver,218233.0,2005.0,Liftback,6,120.0,194.0,0.0,255000.0
Mazda,automatic,front,Japan,gray,260000.0,2005.0,Liftback,6,141.0,194.0,0.0,260000.0
Mazda,mechanics,front,Japan,gray,241000.0,2003.0,Liftback,6,141.0,206.0,0.0,170000.0
Mazda,mechanics,front,Japan,silver,182000.0,2004.0,Liftback,6,141.0,206.0,0.0,250000.0
BMW,automatic,rear,German,black,40000.0,2017.0,Hatchback,i3,170.0,150.0,0.6,2130000.0
BMW,automatic,rear,German,gray,37700.0,2017.0,Hatchback,i3,170.0,150.0,0.0,1760000.0
BMW,automatic,rear,German,gray,51000.0,2014.0,Hatchback,i3,170.0,150.0,0.0,2000000.0
BMW,automatic,rear,German,gray,45000.0,2017.0,Hatchback,i3,170.0,150.0,0.6,1899000.0
BMW,automatic,rear,German,gray,46637.0,2017.0,Hatchback,i3,170.0,150.0,0.6,1990000.0
BMW,automatic,rear,German,black,48254.0,2017.0,Hatchback,i3,170.0,150.0,0.6,1899999.0
BMW,automatic,rear,German,black,37993.0,2017.0,Hatchback,i3,170.0,150.0,0.6,2140000.0
BMW,automatic,rear,German,light Blue,59967.0,2017.0,Hatchback,i3,170.0,150.0,0.6,2140000.0
LADA (VAZ),mechanics,full,Russia,black,14200.0,2019.0,SUV,2121 (4x4),83.0,142.0,9.9,615000.0
LADA (VAZ),mechanics,full,Russia,gray,0.0,2020.0,SUV,2121 (4x4),83.0,142.0,9.9,659900.0
LADA (VAZ),mechanics,full,Russia,brown,0.0,2020.0,SUV,2121 (4x4),83.0,142.0,9.9,659900.0
LADA (VAZ),mechanics,full,Russia,brown,6000.0,2020.0,SUV,2121 (4x4),83.0,142.0,9.9,920000.0
Rolls-Royce,automatic,rear,UK,gray,27000.0,2018.0,Sedan,Ghost,570.0,250.0,14.3,14499999.0
Rolls-Royce,automatic,rear,UK,black,40000.0,2015.0,Sedan,Ghost,570.0,250.0,14.0,12099000.0
Rolls-Royce,automatic,rear,UK,gray,44163.0,2016.0,Sedan,Ghost,570.0,250.0,14.3,12800000.0
Rolls-Royce,automatic,rear,UK,gray,29000.0,2013.0,Sedan,Ghost,570.0,250.0,13.7,9800000.0
Rolls-Royce,automatic,rear,UK,black,36000.0,2012.0,Sedan,Ghost,570.0,250.0,13.7,10500000.0
Rolls-Royce,automatic,rear,UK,brown,53260.0,2013.0,Sedan,Ghost,570.0,250.0,13.7,8040000.0
Rolls-Royce,automatic,rear,UK,black,52800.0,2013.0,Sedan,Ghost,570.0,250.0,13.7,9900000.0
Mercedes-Benz,mechanics,rear,German,silver,10000.0,1987.0,Sedan,W124,190.0,230.0,9.0,150000.0
Mercedes-Benz,automatic,rear,German,silver,200000.0,1992.0,Sedan,W124,326.0,250.0,14.9,1699999.0
Mercedes-Benz,automatic,rear,German,black,500000.0,1989.0,Sedan,W124,220.0,232.0,11.2,120000.0
Mercedes-Benz,mechanics,rear,German,gray,616000.0,1990.0,Sedan,W124,136.0,200.0,9.2,225000.0
Mercedes-Benz,automatic,rear,German,brown,270000.0,1986.0,Sedan,W124,166.0,197.15641361256544,0.0,65000.0
Mercedes-Benz,mechanics,rear,German,brown,380000.0,1990.0,Sedan,W124,136.0,200.0,9.2,120000.0
Mercedes-Benz,mechanics,rear,German,black,211000.0,1989.0,Sedan,W124,160.0,215.0,10.9,265000.0
Mercedes-Benz,automatic,rear,German,purple,247000.0,1993.0,Sedan,W124,279.0,250.0,13.0,890000.0
Mercedes-Benz,mechanics,rear,German,white,400000.0,1985.0,Sedan,W124,109.0,187.0,9.1,150000.0
Mercedes-Benz,automatic,rear,German,black,261000.0,1991.0,Sedan,W124,136.0,201.0,0.0,450000.0
Mercedes-Benz,automatic,rear,German,silver,124000.0,1992.0,Sedan,W124,132.0,195.0,9.5,550000.0
Mercedes-Benz,mechanics,rear,German,blue,350000.0,1988.0,Sedan,W124,132.0,200.0,9.1,250000.0
Mercedes-Benz,mechanics,rear,German,black,125000.0,1991.0,Sedan,W124,160.0,215.0,10.9,95000.0
Mercedes-Benz,mechanics,rear,German,black,342906.0,1992.0,Sedan,W124,180.0,225.0,9.8,120000.0
Mercedes-Benz,mechanics,rear,German,black,348000.0,1987.0,Sedan,W124,132.0,200.0,9.1,105000.0
Audi,automatic,full,German,silver,131980.0,2006.0,Station Wagon,A6 allroad,255.0,240.0,11.0,699000.0
Audi,automatic,full,German,silver,147000.0,2006.0,Station Wagon,A6 allroad,255.0,240.0,11.0,630000.0
Audi,automatic,full,German,black,158300.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,613000.0
Audi,automatic,full,German,gray,272000.0,2006.0,Station Wagon,A6 allroad,255.0,240.0,11.0,480000.0
Audi,automatic,full,German,gray,260000.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,450000.0
Audi,automatic,full,German,black,145000.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,850000.0
Audi,automatic,full,German,gray,202000.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,680000.0
Audi,automatic,full,German,black,196000.0,2007.0,Station Wagon,A6 allroad,255.0,240.0,11.0,615000.0
Audi,automatic,full,German,silver,206972.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,620000.0
Audi,automatic,full,German,black,185000.0,2007.0,Station Wagon,A6 allroad,255.0,240.0,11.0,720000.0
Audi,automatic,full,German,silver,290000.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,545000.0
Audi,automatic,full,German,black,280000.0,2006.0,Station Wagon,A6 allroad,255.0,240.0,11.0,500000.0
Audi,automatic,full,German,gray,124000.0,2006.0,Station Wagon,A6 allroad,255.0,240.0,11.0,520000.0
Audi,automatic,full,German,gray,160000.0,2006.0,Station Wagon,A6 allroad,255.0,240.0,11.0,519000.0
Audi,automatic,full,German,gray,183000.0,2008.0,Station Wagon,A6 allroad,255.0,240.0,11.0,850000.0
Subaru,variator,full,Japan,blue,8900.0,2019.0,Sedan,Legacy,175.0,210.0,7.7,1900000.0
Subaru,variator,full,Japan,white,0.0,2020.0,Sedan,Legacy,175.0,210.0,7.7,2728900.0
Subaru,variator,full,Japan,gray,0.0,2020.0,Sedan,Legacy,175.0,210.0,7.7,2718900.0
Subaru,variator,full,Japan,black,34098.0,2018.0,Sedan,Legacy,175.0,210.0,7.7,1798000.0
Subaru,variator,full,Japan,blue,0.0,2020.0,Sedan,Legacy,175.0,210.0,7.7,2728900.0
Subaru,variator,full,Japan,black,0.0,2020.0,Sedan,Legacy,175.0,210.0,7.7,2689900.0
Subaru,variator,full,Japan,gray,10900.0,2019.0,Sedan,Legacy,175.0,210.0,7.7,2090000.0
Subaru,variator,full,Japan,red,0.0,2020.0,Sedan,Legacy,175.0,210.0,7.7,2728900.0
BMW,automatic,full,German,black,65295.0,2016.0,Coupe,6 series,313.0,250.0,5.5,2745000.0
BMW,automatic,full,German,blue,57000.0,2015.0,Coupe,6 series,320.0,250.0,7.9,2600000.0
BMW,automatic,full,German,black,32000.0,2017.0,Coupe,6 series,313.0,250.0,5.5,3490000.0
BMW,automatic,full,German,black,67000.0,2016.0,Coupe,6 series,313.0,250.0,5.5,3100000.0
BMW,automatic,full,German,white,77777.0,2015.0,Coupe,6 series,320.0,250.0,7.9,2900000.0
Lexus,automatic,rear,Japan,silver,350000.0,2006.0,Sedan,LS,290.0,250.0,11.4,700000.0
Lexus,automatic,rear,Japan,black,260000.0,2005.0,Sedan,LS,290.0,250.0,11.4,1200000.0
Lexus,automatic,rear,Japan,black,165050.0,2004.0,Sedan,LS,282.0,250.0,11.4,605000.0
Lexus,automatic,rear,Japan,gray,200000.0,2005.0,Sedan,LS,290.0,250.0,11.4,990000.0
Lexus,automatic,full,Japan,gray,283300.0,2010.0,SUV,GX,296.0,175.0,12.8,2050000.0
Lexus,automatic,full,Japan,black,132952.0,2012.0,SUV,GX,296.0,175.0,12.8,2149000.0
Lexus,automatic,full,Japan,white,104000.0,2010.0,SUV,GX,296.0,175.0,12.8,1949900.0
Lexus,automatic,full,Japan,white,146000.0,2011.0,SUV,GX,296.0,175.0,12.8,2090000.0
Lexus,automatic,full,Japan,black,115150.0,2010.0,SUV,GX,296.0,175.0,12.8,2155000.0
Lexus,automatic,full,Japan,white,103000.0,2011.0,SUV,GX,296.0,175.0,12.8,2250000.0
Fiat,mechanics,front,Italy,beige,104258.0,2014.0,Compact MPV,Doblo,77.0,148.0,7.4,485000.0
Fiat,mechanics,front,Italy,black,123000.0,2011.0,Compact MPV,Doblo,77.0,148.0,7.4,410000.0
Fiat,mechanics,front,Italy,white,139000.0,2012.0,Compact MPV,Doblo,77.0,148.0,7.4,410000.0
Fiat,mechanics,front,Italy,blue,140723.0,2011.0,Compact MPV,Doblo,77.0,148.0,7.4,419900.0
Fiat,mechanics,front,Italy,blue,92000.0,2014.0,Compact MPV,Doblo,77.0,148.0,7.4,485000.0
Fiat,mechanics,front,Italy,gold,122600.0,2013.0,Compact MPV,Doblo,77.0,148.0,7.4,390000.0
Fiat,mechanics,front,Italy,white,364000.0,2015.0,Compact MPV,Doblo,77.0,148.0,7.4,360000.0
Fiat,mechanics,front,Italy,white,160000.0,2008.0,Compact MPV,Doblo,75.0,156.0,5.5,230000.0
Fiat,mechanics,front,Italy,white,155516.0,2015.0,Compact MPV,Doblo,77.0,148.0,7.4,465000.0
Fiat,mechanics,front,Italy,red,220000.0,2011.0,Compact MPV,Doblo,77.0,148.0,7.4,377000.0
Fiat,mechanics,front,Italy,blue,399000.0,2007.0,Compact MPV,Doblo,77.0,148.0,7.4,215000.0
Fiat,mechanics,front,Italy,black,160000.0,2012.0,Compact MPV,Doblo,77.0,148.0,7.4,360000.0
Fiat,mechanics,front,Italy,red,323100.0,2012.0,Compact MPV,Doblo,77.0,148.0,7.4,353000.0
Fiat,mechanics,front,Italy,gray,163800.0,2011.0,Compact MPV,Doblo,77.0,148.0,7.4,350000.0
Fiat,mechanics,front,Italy,light Blue,180000.0,2007.0,Compact MPV,Doblo,77.0,148.0,7.4,300000.0
Maserati,automatic,full,Italy,silver,8000.0,2017.0,Sedan,Quattroporte,410.0,286.0,9.7,6490000.0
Maserati,automatic,full,Italy,white,51000.0,2016.0,Sedan,Quattroporte,410.0,286.0,9.7,6200000.0
BMW,mechanics,rear,German,black,283000.0,2000.0,Sedan,3 series,170.0,231.0,0.0,380000.0
BMW,automatic,full,German,black,180000.0,2001.0,Sedan,3 series,231.0,242.0,10.2,800000.0
BMW,mechanics,rear,German,red,300000.0,1998.0,Sedan,3 series,118.0,206.0,0.0,250000.0
BMW,automatic,rear,German,black,105000.0,1998.0,Sedan,3 series,193.0,237.0,10.1,235000.0
BMW,automatic,rear,German,black,245000.0,2001.0,Sedan,3 series,118.0,202.0,9.0,275000.0
BMW,automatic,rear,German,black,185000.0,1998.0,Sedan,3 series,193.0,237.0,10.1,385000.0
BMW,automatic,rear,German,blue,170000.0,2001.0,Sedan,3 series,170.0,223.0,9.4,370000.0
BMW,automatic,rear,German,black,374000.0,1999.0,Sedan,3 series,170.0,228.0,10.0,230000.0
BMW,mechanics,rear,German,silver,280000.0,2000.0,Sedan,3 series,193.0,240.0,0.0,360000.0
BMW,automatic,rear,German,red,240000.0,2001.0,Sedan,3 series,118.0,202.0,9.0,275000.0
BMW,mechanics,rear,German,black,320000.0,2001.0,Sedan,3 series,170.0,226.0,8.9,290000.0
BMW,mechanics,rear,German,blue,250000.0,2001.0,Sedan,3 series,118.0,206.0,0.0,250000.0
BMW,mechanics,rear,German,black,154514.0,2000.0,Sedan,3 series,118.0,206.0,0.0,380000.0
BMW,mechanics,rear,German,silver,181000.0,1999.0,Sedan,3 series,150.0,219.0,0.0,350000.0
BMW,mechanics,rear,German,silver,377011.0,1999.0,Sedan,3 series,150.0,219.0,0.0,300000.0
Nissan,automatic,front,Japan,light Blue,77117.0,2015.0,Hatchback,Leaf,109.0,144.0,0.0,1050000.0
Nissan,automatic,front,Japan,light Blue,80637.0,2014.0,Hatchback,Leaf,109.0,144.0,0.0,899000.0
Nissan,automatic,front,Japan,black,50000.0,2013.0,Hatchback,Leaf,109.0,144.0,0.0,595000.0
Nissan,automatic,front,Japan,white,55000.0,2011.0,Hatchback,Leaf,109.0,145.0,0.0,840000.0
Nissan,automatic,front,Japan,white,34500.0,2011.0,Hatchback,Leaf,109.0,145.0,0.0,405000.0
Nissan,automatic,front,Japan,white,131000.0,2011.0,Hatchback,Leaf,109.0,145.0,0.0,395000.0
Nissan,automatic,front,Japan,black,40000.0,2011.0,Hatchback,Leaf,109.0,145.0,0.0,470000.0
Nissan,automatic,front,Japan,silver,66000.0,2013.0,Hatchback,Leaf,109.0,144.0,0.0,1180000.0
Nissan,automatic,front,Japan,black,126000.0,2011.0,Hatchback,Leaf,109.0,145.0,0.0,460000.0
Nissan,automatic,front,Japan,gray,26000.0,2016.0,Hatchback,Leaf,109.0,144.0,0.0,990000.0
Nissan,automatic,front,Japan,white,11000.0,2015.0,Hatchback,Leaf,109.0,144.0,0.0,1089000.0
Nissan,automatic,front,Japan,light Blue,45000.0,2013.0,Hatchback,Leaf,109.0,144.0,0.0,1099000.0
Nissan,automatic,front,Japan,white,145000.0,2013.0,Hatchback,Leaf,109.0,144.0,0.0,563000.0
Nissan,automatic,front,Japan,light Blue,29500.0,2011.0,Hatchback,Leaf,109.0,145.0,0.0,510000.0
Nissan,automatic,front,Japan,black,81100.0,2014.0,Hatchback,Leaf,109.0,144.0,0.0,690000.0
Mercedes-Benz,automatic,full,German,white,75000.0,2008.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,1590000.0
Mercedes-Benz,automatic,rear,German,black,150400.0,2007.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,860000.0
Mercedes-Benz,automatic,rear,German,black,201000.0,2007.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,790000.0
Mercedes-Benz,automatic,rear,German,gray,200000.0,2007.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,985000.0
Mercedes-Benz,automatic,full,German,white,200000.0,2008.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,1200000.0
Mercedes-Benz,automatic,rear,German,black,199000.0,2007.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,799999.0
Mercedes-Benz,automatic,full,German,silver,140000.0,2008.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,950000.0
Mercedes-Benz,automatic,rear,German,black,167000.0,2006.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,840000.0
Mercedes-Benz,automatic,full,German,gold,69875.0,2008.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,1650000.0
Mercedes-Benz,automatic,rear,German,black,150000.0,2008.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,1099999.0
Mercedes-Benz,automatic,rear,German,black,120000.0,2007.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,995000.0
Mercedes-Benz,automatic,full,German,purple,180000.0,2008.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,1300000.0
Mercedes-Benz,automatic,rear,German,purple,57000.0,2007.0,Hardtop Coupe,CL-Class,517.0,250.0,14.3,1450000.0
Mercedes-Benz,automatic,rear,German,black,120000.0,2006.0,Hardtop Coupe,CL-Class,388.0,250.0,12.1,1350000.0
Lexus,variator,front,Japan,white,28000.0,2018.0,SUV,UX,150.0,190.0,5.8,2300000.0
Lexus,variator,front,Japan,blue,17600.0,2019.0,SUV,UX,150.0,190.0,5.8,2350000.0
Lexus,variator,front,Japan,red,16430.0,2019.0,SUV,UX,150.0,190.0,5.8,2253000.0
Maserati,automatic,full,Italy,blue,35000.0,2014.0,Sedan,Ghibli,410.0,284.0,10.5,3100000.0
Maserati,automatic,rear,Italy,blue,150000.0,2014.0,Sedan,Ghibli,275.0,250.0,6.0,2470000.0
Maserati,automatic,full,Italy,white,38000.0,2014.0,Sedan,Ghibli,410.0,284.0,10.5,3000000.0
Maserati,automatic,rear,Italy,blue,39000.0,2014.0,Sedan,Ghibli,275.0,250.0,6.0,2900000.0
Maserati,automatic,rear,Italy,blue,82972.0,2014.0,Sedan,Ghibli,275.0,250.0,6.0,2500000.0
Maserati,automatic,rear,Italy,white,50000.0,2014.0,Sedan,Ghibli,275.0,250.0,6.0,3200000.0
Ford,automatic,rear,USA,white,373174.0,2007.0,Minivan,Econoline,260.0,160.0,0.0,1070000.0
Ford,automatic,rear,USA,red,184000.0,1995.0,Minivan,Econoline,214.0,197.15641361256544,0.0,500000.0
Ford,automatic,rear,USA,white,150000.0,1995.0,Minivan,Econoline,238.0,160.0,0.0,450000.0
Ford,automatic,rear,USA,white,180000.0,1995.0,Minivan,Econoline,214.0,197.15641361256544,0.0,699000.0
Ford,automatic,rear,USA,red,180000.0,1997.0,Minivan,Econoline,218.0,160.0,0.0,1100000.0
Ford,automatic,rear,USA,gray,100000.0,1994.0,Minivan,Econoline,214.0,197.15641361256544,0.0,280000.0
Ford,automatic,rear,USA,white,300000.0,1992.0,Minivan,Econoline,215.0,197.15641361256544,0.0,600000.0
Ford,automatic,rear,USA,white,211000.0,2008.0,Minivan,Econoline,228.0,160.0,0.0,980000.0
Ford,automatic,rear,USA,black,160260.0,1993.0,Minivan,Econoline,238.0,160.0,0.0,350000.0
Mercedes-Benz,robot,rear,German,white,39800.0,2015.0,Coupe,AMG GT,510.0,310.0,9.6,5299000.0
Mercedes-Benz,robot,rear,German,gray,25000.0,2016.0,Coupe,AMG GT,510.0,310.0,9.6,5999999.0
Mercedes-Benz,robot,rear,German,white,64086.0,2015.0,Coupe,AMG GT,510.0,310.0,9.6,5990000.0
Maserati,automatic,full,Italy,blue,70050.0,2017.0,SUV,Levante,275.0,230.0,7.2,4297000.0
Maserati,automatic,full,Italy,white,2400.0,2018.0,SUV,Levante,275.0,230.0,7.2,5800000.0
Maserati,automatic,full,Italy,blue,15000.0,2018.0,SUV,Levante,350.0,251.0,10.7,5999999.0
Maserati,automatic,full,Italy,black,54176.0,2017.0,SUV,Levante,350.0,251.0,10.7,4649000.0
Maserati,automatic,full,Italy,gray,7407.0,2019.0,SUV,Levante,275.0,230.0,7.2,6700000.0
Maserati,automatic,full,Italy,white,0.0,2020.0,SUV,Levante,350.0,251.0,10.7,9595912.0
Maserati,automatic,full,Italy,silver,21000.0,2017.0,SUV,Levante,430.0,264.0,10.9,6300000.0
Maserati,automatic,full,Italy,magenta,5250.0,2018.0,SUV,Levante,350.0,251.0,10.7,6150000.0
Maserati,automatic,full,Italy,gold,44000.0,2017.0,SUV,Levante,275.0,230.0,7.2,4350000.0
Maserati,automatic,full,Italy,blue,52247.0,2017.0,SUV,Levante,275.0,230.0,7.2,4488000.0
Maserati,automatic,full,Italy,gray,0.0,2020.0,SUV,Levante,275.0,230.0,7.2,9118329.0
Maserati,automatic,full,Italy,gray,30000.0,2017.0,SUV,Levante,275.0,230.0,7.2,4850000.0
Maserati,automatic,full,Italy,silver,6000.0,2017.0,SUV,Levante,430.0,264.0,10.9,7500000.0
Mercedes-Benz,automatic,rear,German,brown,50850.0,2012.0,Station Wagon,E-Class,184.0,224.0,7.0,1495000.0
Mercedes-Benz,automatic,rear,German,black,127000.0,2012.0,Station Wagon,E-Class,184.0,224.0,7.0,1150000.0
Mercedes-Benz,automatic,rear,German,black,135000.0,2010.0,Station Wagon,E-Class,184.0,224.0,7.0,890000.0
Mercedes-Benz,automatic,rear,German,white,189000.0,2010.0,Station Wagon,E-Class,184.0,224.0,7.0,950000.0
Mercedes-Benz,automatic,rear,German,black,84000.0,2011.0,Station Wagon,E-Class,184.0,224.0,7.0,1600000.0
Mercedes-Benz,automatic,rear,German,black,145000.0,2010.0,Station Wagon,E-Class,184.0,222.0,7.9,1050000.0
Mercedes-Benz,automatic,full,German,gray,205500.0,2010.0,Station Wagon,E-Class,204.0,230.0,6.1,1480000.0
Mercedes-Benz,automatic,full,German,black,103000.0,2014.0,Sedan,E-Class AMG,557.0,250.0,10.3,2925000.0
Mercedes-Benz,automatic,full,German,silver,95000.0,2014.0,Sedan,E-Class AMG,585.0,250.0,10.3,3600000.0
Mercedes-Benz,automatic,full,German,black,79000.0,2014.0,Sedan,E-Class AMG,585.0,250.0,10.3,2990000.0
Mercedes-Benz,automatic,full,German,white,88000.0,2014.0,Sedan,E-Class AMG,557.0,250.0,10.3,2650000.0
BMW,automatic,rear,German,beige,128333.0,2008.0,Convertible,3 series,218.0,243.0,7.8,857000.0
BMW,automatic,rear,German,blue,139000.0,2007.0,Convertible,3 series,218.0,243.0,7.8,1500000.0
BMW,automatic,rear,German,black,82000.0,2008.0,Convertible,3 series,306.0,250.0,9.1,1200000.0
BMW,automatic,rear,German,white,98000.0,2008.0,Convertible,3 series,306.0,250.0,9.1,1700000.0
BMW,automatic,rear,German,gray,100000.0,2007.0,Convertible,3 series,218.0,243.0,7.8,980000.0
BMW,automatic,rear,German,black,170000.0,2008.0,Convertible,3 series,218.0,243.0,7.8,950000.0
BMW,automatic,rear,German,red,130000.0,2008.0,Convertible,3 series,218.0,243.0,7.8,795000.0
BMW,automatic,rear,German,white,134000.0,2008.0,Convertible,3 series,156.0,216.0,8.2,1000000.0
