mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption;Price
Subaru;Legacy;187000.0;2009.0;D;150.0;full;variator;no;2.0;196.0;203.0;11.1;8.0;630000.0
Subaru;Legacy;154819.0;2009.0;D;285.0;full;automatic;turbocharging;2.5;350.0;197.15641361256544;10.423527447894209;0.0;520000.0
Subaru;Legacy;125000.0;2012.0;D;150.0;full;variator;no;2.0;196.0;203.0;11.1;8.0;799000.0
Subaru;Legacy;144000.0;2011.0;D;167.0;full;variator;no;2.5;229.0;220.0;10.3;8.0;740000.0
Subaru;Legacy;241000.0;2010.0;D;150.0;full;variator;no;2.0;196.0;203.0;11.1;8.0;650000.0
Ferrari;488;9700.0;2016.0;S;670.0;rear;robot;turbocharging;3.9;760.0;325.0;3.0;11.4;16500000.0
Ferrari;488;3995.0;2017.0;S;670.0;rear;robot;turbocharging;3.9;760.0;325.0;3.0;11.4;18000000.0
Ferrari;488;9800.0;2016.0;S;670.0;rear;robot;turbocharging;3.9;760.0;325.0;3.0;11.4;16350000.0
Ferrari;488;11500.0;2017.0;S;670.0;rear;robot;turbocharging;3.9;760.0;325.0;3.0;11.4;16800000.0
Opel;Insignia OPC;100000.0;2012.0;D;325.0;full;automatic;turbocharging;2.8;435.0;250.0;6.0;10.6;1300000.0
Opel;Insignia OPC;86000.0;2012.0;D;325.0;full;automatic;turbocharging;2.8;435.0;250.0;6.0;10.6;1100000.0
Porsche;911;5590.0;2019.0;S;450.0;rear;robot;turbocharging;3.0;530.0;306.0;3.9;8.9;10400000.0
Porsche;911;0.0;2020.0;S;450.0;full;robot;turbocharging;3.0;530.0;304.0;3.8;9.0;13663477.0
Volkswagen;Transporter;127500.0;2015.0;;102.0;front;mechanics;turbocharging;2.0;250.0;157.0;16.4;5.7;1355000.0
Volkswagen;Transporter;90000.0;2018.0;;102.0;front;mechanics;turbocharging;2.0;250.0;157.0;16.4;5.7;1800000.0
Volkswagen;Transporter;205389.0;2015.0;;102.0;front;mechanics;turbocharging;2.0;250.0;157.0;16.4;6.7;1208000.0
Volkswagen;Transporter;56923.0;2016.0;;150.0;front;mechanics;turbocharging;2.0;280.0;182.0;11.0;9.8;1585000.0
Volkswagen;Transporter;77997.0;2016.0;;150.0;front;mechanics;turbocharging;2.0;280.0;182.0;11.0;9.8;1470000.0
Volkswagen;Transporter;132000.0;2015.0;;102.0;front;mechanics;turbocharging;2.0;250.0;157.0;16.4;5.7;1450000.0
ZIL;4104;46000.0;1987.0;F;315.0;rear;automatic;no;7.7;610.0;190.0;13.0;0.0;12000000.0
ZIL;4104;48200.0;1980.0;F;315.0;rear;automatic;no;7.7;608.0;200.0;12.0;17.0;11000000.0
Toyota;Caldina;465000.0;1994.0;D;135.0;full;automatic;no;2.0;181.0;197.15641361256544;10.423527447894209;9.8;200000.0
Toyota;Caldina;350000.0;1995.0;D;135.0;full;automatic;no;2.0;181.0;197.15641361256544;10.423527447894209;9.8;160000.0
Toyota;Caldina;200000.0;1993.0;D;135.0;full;mechanics;no;2.0;181.0;197.15641361256544;10.423527447894209;8.3;220000.0
Toyota;Caldina;285000.0;1994.0;D;94.0;front;automatic;no;1.5;128.0;197.15641361256544;10.423527447894209;0.0;148000.0
Toyota;Caldina;450000.0;1994.0;D;73.0;front;automatic;no;2.0;132.0;197.15641361256544;10.423527447894209;0.0;160000.0
Mazda;MX-5;94000.0;2011.0;C;160.0;rear;automatic;no;2.0;188.0;194.0;8.9;8.0;970000.0
Mazda;MX-5;11752.0;2012.0;C;160.0;rear;automatic;no;2.0;188.0;194.0;8.9;8.0;1300000.0
Mazda;MX-5;70000.0;2014.0;C;160.0;rear;automatic;no;2.0;188.0;194.0;8.9;8.0;1250000.0
Mazda;MX-5;26000.0;2012.0;C;160.0;rear;automatic;no;2.0;188.0;194.0;8.9;8.0;1000000.0
Mazda;MX-5;73000.0;2012.0;C;160.0;rear;automatic;no;2.0;188.0;194.0;8.9;7.9;1150000.0
Hyundai;i20;59000.0;2010.0;B;100.0;front;automatic;no;1.4;137.0;170.0;12.9;6.2;335000.0
Hyundai;i20;144000.0;2010.0;B;100.0;front;automatic;no;1.4;137.0;170.0;12.9;6.2;400000.0
Cadillac;Escalade;244000.0;2001.0;J;349.0;full;automatic;no;6.0;515.0;174.0;8.6;15.7;460000.0
Cadillac;Escalade;120000.0;2002.0;J;299.0;rear;automatic;no;5.3;440.0;177.0;8.0;0.0;495000.0
Skoda;Superb;101000.0;2006.0;D;150.0;front;automatic;turbocharging;1.8;210.0;212.0;10.9;9.5;410000.0
Skoda;Superb;215000.0;2003.0;D;193.0;front;automatic;no;2.8;280.0;232.0;9.4;10.9;235000.0
Skoda;Superb;223000.0;2002.0;D;150.0;front;mechanics;turbocharging;1.8;210.0;216.0;9.5;8.3;230000.0
Skoda;Superb;376000.0;2005.0;D;150.0;front;automatic;turbocharging;1.8;210.0;212.0;10.9;9.5;300000.0
Skoda;Superb;243796.0;2006.0;D;150.0;front;automatic;turbocharging;1.8;210.0;212.0;10.9;9.5;269000.0
Skoda;Superb;110000.0;2006.0;D;193.0;front;automatic;no;2.8;280.0;232.0;9.4;10.9;320000.0
Skoda;Superb;195000.0;2005.0;D;150.0;front;automatic;turbocharging;1.8;210.0;212.0;10.9;9.5;250000.0
Skoda;Superb;215000.0;2003.0;D;150.0;front;mechanics;turbocharging;1.8;210.0;216.0;9.5;8.3;265000.0
Skoda;Superb;378000.0;2006.0;D;150.0;front;automatic;turbocharging;1.8;210.0;212.0;10.9;9.5;290000.0
Toyota;Land Cruiser;180000.0;1993.0;J;125.0;full;mechanics;turbocharging;3.0;287.0;197.15641361256544;10.423527447894209;0.0;800000.0
Toyota;Land Cruiser;246000.0;1991.0;J;115.0;full;mechanics;no;3.5;230.0;197.15641361256544;10.423527447894209;0.0;800000.0
Audi;A4;235000.0;2005.0;D;200.0;full;mechanics;turbocharging;2.0;280.0;233.0;7.5;8.8;715000.0
Audi;A4;277800.0;2007.0;D;140.0;front;variator;turbocharging;2.0;320.0;206.0;9.8;0.0;420000.0
Audi;A4;320000.0;2007.0;D;170.0;full;mechanics;turbocharging;2.0;350.0;216.0;8.8;6.8;600000.0
Audi;A4;172000.0;2007.0;D;140.0;front;variator;turbocharging;2.0;320.0;206.0;9.8;0.0;520000.0
Audi;A4;235000.0;2007.0;D;163.0;front;variator;turbocharging;1.8;225.0;220.0;8.9;0.0;475000.0
Audi;A4;139000.0;2005.0;D;130.0;front;mechanics;no;2.0;195.0;208.0;10.2;8.0;400000.0
Audi;A4;157000.0;2006.0;D;163.0;front;variator;turbocharging;1.8;225.0;220.0;8.9;0.0;498000.0
Audi;A4;320000.0;2007.0;D;140.0;front;variator;turbocharging;2.0;320.0;206.0;9.8;0.0;410000.0
Audi;A4;375000.0;2005.0;D;140.0;front;variator;turbocharging;2.0;320.0;206.0;9.8;0.0;450000.0
Mercedes-Benz;G-Class;100000.0;1984.0;J;125.0;full;mechanics;no;2.3;192.0;152.0;10.423527447894209;14.7;350000.0
Mercedes-Benz;G-Class;140000.0;1988.0;J;122.0;full;mechanics;no;2.3;188.0;152.0;10.423527447894209;0.0;1300000.0
Subaru;Outback;0.0;2020.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;3308900.0
Subaru;Outback;67000.0;2018.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;2250000.0
Subaru;Outback;0.0;2020.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;3318900.0
Subaru;Outback;0.0;2020.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;3188900.0
Subaru;Outback;54000.0;2018.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;2500000.0
Subaru;Outback;0.0;2020.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;3308900.0
Subaru;Outback;21000.0;2018.0;J;175.0;full;variator;no;2.5;235.0;198.0;10.2;7.7;2600000.0
Volkswagen;Passat;167000.0;2002.0;D;170.0;front;automatic;turbocharging;1.8;225.0;215.0;10.5;0.0;289000.0
Volkswagen;Passat;214000.0;2003.0;D;101.0;front;automatic;turbocharging;1.9;250.0;178.0;14.8;6.8;350000.0
Volkswagen;Passat;200000.0;2002.0;D;275.0;full;mechanics;no;4.0;370.0;250.0;6.8;13.2;470000.0
Volkswagen;Passat;150000.0;2001.0;D;150.0;front;mechanics;turbocharging;1.8;210.0;214.0;9.4;8.4;250000.0
Volkswagen;Passat;308000.0;2003.0;D;130.0;front;automatic;turbocharging;1.9;310.0;196.0;12.0;7.2;320000.0
Volkswagen;Passat;205000.0;2004.0;D;150.0;front;automatic;turbocharging;1.8;220.0;211.0;10.3;9.5;250000.0
Volkswagen;Passat;149500.0;2002.0;D;115.0;front;automatic;no;2.0;172.0;193.0;12.0;8.3;290000.0
Volkswagen;Passat;287000.0;2003.0;D;170.0;front;automatic;no;2.3;220.0;217.0;11.1;9.9;300000.0
Volkswagen;Passat;219000.0;2000.0;D;115.0;front;automatic;no;2.0;172.0;193.0;12.0;8.3;235000.0
Volkswagen;Passat;304000.0;2001.0;D;130.0;front;mechanics;turbocharging;1.9;310.0;201.0;10.2;5.7;350000.0
Volkswagen;Passat;281917.0;2001.0;D;150.0;front;automatic;turbocharging;1.8;220.0;211.0;10.3;9.5;275000.0
Volkswagen;Passat;219406.0;2002.0;D;150.0;front;automatic;turbocharging;1.8;220.0;211.0;10.3;9.5;380000.0
Volkswagen;Passat;273110.0;2001.0;D;101.0;front;mechanics;turbocharging;1.9;250.0;184.0;12.8;5.5;295000.0
Volkswagen;Passat;200000.0;2002.0;D;170.0;front;automatic;turbocharging;1.8;225.0;215.0;10.5;0.0;280000.0
Volkswagen;Passat;270000.0;2002.0;D;130.0;front;mechanics;no;2.0;195.0;204.0;10.3;8.2;255000.0
Volkswagen;Passat;183000.0;2001.0;D;130.0;front;mechanics;turbocharging;1.9;310.0;201.0;10.2;5.7;220000.0
Volkswagen;Passat;150000.0;2001.0;D;150.0;front;mechanics;turbocharging;1.8;210.0;214.0;9.4;8.4;170000.0
Volkswagen;Passat;150000.0;2001.0;D;170.0;front;mechanics;turbocharging;1.8;225.0;221.0;9.2;0.0;230000.0
Volkswagen;Passat;255205.0;2003.0;D;170.0;front;mechanics;turbocharging;1.8;225.0;221.0;9.2;0.0;180000.0
Volkswagen;Passat;340000.0;2001.0;D;101.0;front;automatic;turbocharging;1.9;250.0;178.0;14.8;6.8;250000.0
Mercedes-Benz;C-Class;397000.0;1993.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;175000.0
Mercedes-Benz;C-Class;280000.0;1996.0;D;150.0;rear;mechanics;no;2.2;210.0;210.0;10.4;8.7;195000.0
Mercedes-Benz;C-Class;4010.0;1994.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;120000.0
Mercedes-Benz;C-Class;400500.0;1993.0;D;122.0;rear;automatic;no;1.8;170.0;190.0;13.0;8.6;115000.0
Mercedes-Benz;C-Class;295000.0;1994.0;D;150.0;rear;automatic;no;2.2;210.0;197.15641361256544;10.423527447894209;0.0;80000.0
Mercedes-Benz;C-Class;268757.0;1997.0;D;122.0;rear;automatic;no;1.8;170.0;190.0;13.0;9.3;180000.0
Mercedes-Benz;C-Class;200000.0;1997.0;D;122.0;rear;automatic;no;1.8;170.0;190.0;13.0;9.3;265000.0
Mercedes-Benz;C-Class;250000.0;1995.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;110000.0
Mercedes-Benz;C-Class;317000.0;1994.0;D;193.0;rear;automatic;no;2.8;270.0;227.0;9.0;10.6;200000.0
Mercedes-Benz;C-Class;350000.0;1996.0;D;150.0;rear;automatic;no;2.3;220.0;207.0;10.6;9.6;135000.0
Mercedes-Benz;C-Class;290250.0;1995.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;200000.0
Mercedes-Benz;C-Class;328000.0;1993.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;200000.0
Mercedes-Benz;C-Class;365000.0;1994.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;90000.0
Mercedes-Benz;C-Class;492000.0;1994.0;D;122.0;rear;automatic;no;1.8;170.0;190.0;13.0;8.6;100000.0
Mercedes-Benz;C-Class;300000.0;1993.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;80000.0
Mercedes-Benz;C-Class;85699.0;1996.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;175000.0
Mercedes-Benz;C-Class;470000.0;1994.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;145000.0
Mercedes-Benz;C-Class;309000.0;1994.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;139000.0
Mercedes-Benz;C-Class;380000.0;1995.0;D;122.0;rear;mechanics;no;1.8;170.0;193.0;12.2;8.5;88000.0
Mercedes-Benz;C-Class;233300.0;1996.0;D;193.0;rear;automatic;no;2.8;270.0;227.0;9.0;10.6;143000.0
Hyundai;Starex;187000.0;2002.0;M;101.0;rear;mechanics;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;375000.0
Hyundai;Starex;222222.0;2002.0;M;101.0;full;mechanics;turbocharging;2.5;0.0;135.0;10.423527447894209;0.0;385000.0
Hyundai;Starex;210457.0;2001.0;M;101.0;rear;mechanics;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;270000.0
Hyundai;Starex;406000.0;2003.0;M;101.0;rear;mechanics;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;260000.0
Hyundai;Starex;370000.0;2002.0;M;140.0;rear;automatic;turbocharging;2.5;314.0;161.0;12.8;8.7;288000.0
Hyundai;Starex;280000.0;2002.0;M;101.0;rear;mechanics;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;390000.0
Hyundai;Starex;500000.0;2003.0;M;101.0;rear;automatic;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;245000.0
Hyundai;Starex;243000.0;2002.0;M;101.0;rear;automatic;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;360000.0
Hyundai;Starex;320000.0;2002.0;M;101.0;rear;mechanics;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;360000.0
Hyundai;Starex;264000.0;2002.0;M;101.0;rear;automatic;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;370000.0
Hyundai;Starex;300000.0;2003.0;M;101.0;rear;automatic;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;320000.0
Hyundai;Starex;288700.0;2002.0;M;101.0;rear;mechanics;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;320000.0
Hyundai;Starex;332718.0;2003.0;M;101.0;rear;automatic;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;350000.0
Hyundai;Starex;258350.0;2002.0;M;101.0;rear;automatic;turbocharging;2.5;0.0;140.0;10.423527447894209;0.0;380499.0
Subaru;Impreza WRX STi;193000.0;2003.0;C;265.0;full;mechanics;turbocharging;2.0;343.0;238.0;5.5;12.1;620000.0
Subaru;Impreza WRX STi;156900.0;2005.0;C;300.0;full;mechanics;turbocharging;2.5;407.0;197.15641361256544;10.423527447894209;0.0;2000000.0
Subaru;Impreza WRX STi;68000.0;2004.0;C;265.0;full;mechanics;turbocharging;2.0;343.0;238.0;5.5;12.1;980000.0
Subaru;Impreza WRX STi;160000.0;2004.0;C;280.0;full;mechanics;turbocharging;2.0;353.0;197.15641361256544;10.423527447894209;0.0;1800000.0
Subaru;Impreza WRX STi;20000.0;2003.0;C;300.0;full;mechanics;turbocharging;2.5;407.0;197.15641361256544;10.423527447894209;0.0;1300000.0
Subaru;Impreza WRX STi;108000.0;2004.0;C;280.0;full;mechanics;turbocharging;2.0;353.0;197.15641361256544;10.423527447894209;0.0;1000000.0
Dodge;Caliber;96000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;520000.0
Dodge;Caliber;90000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;1000000.0
Dodge;Caliber;132000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;890000.0
Dodge;Caliber;65000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;835000.0
Dodge;Caliber;86000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;940000.0
Dodge;Caliber;137100.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;785000.0
Dodge;Caliber;150000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;410000.0
Dodge;Caliber;80000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;2000000.0
Dodge;Caliber;106000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;700000.0
Dodge;Caliber;150000.0;2008.0;D;285.0;front;mechanics;turbocharging;2.4;359.0;245.0;6.7;8.9;1500000.0
Toyota;Land Cruiser;2000.0;1990.0;J;86.0;full;mechanics;no;2.5;156.0;197.15641361256544;10.423527447894209;0.0;460000.0
Toyota;Land Cruiser;180000.0;1986.0;J;91.0;full;mechanics;no;2.8;188.0;197.15641361256544;10.423527447894209;0.0;450000.0
Toyota;Land Cruiser;245000.0;1985.0;J;91.0;full;mechanics;no;2.8;188.0;197.15641361256544;10.423527447894209;0.0;920000.0
Toyota;Land Cruiser;220000.0;1994.0;J;135.0;full;mechanics;no;4.2;285.0;197.15641361256544;10.423527447894209;0.0;2500000.0
Toyota;Land Cruiser;279590.0;1994.0;J;125.0;full;mechanics;turbocharging;3.0;287.0;197.15641361256544;10.423527447894209;0.0;900000.0
Toyota;Land Cruiser;150000.0;1991.0;J;108.0;full;mechanics;no;2.4;187.0;197.15641361256544;10.423527447894209;0.0;420000.0
Toyota;Land Cruiser;220000.0;1992.0;J;96.0;full;mechanics;turbocharging;2.5;188.0;197.15641361256544;10.423527447894209;0.0;650000.0
Volkswagen;Transporter;200000.0;1990.0;M;95.0;full;mechanics;no;2.1;159.0;127.0;20.8;14.7;799000.0
Volkswagen;Transporter;366856.0;1989.0;M;78.0;rear;mechanics;no;1.9;150.0;130.0;10.423527447894209;0.0;160000.0
Volkswagen;Transporter;2020.0;1987.0;M;50.0;rear;mechanics;no;1.6;103.0;197.15641361256544;10.423527447894209;0.0;150000.0
Volkswagen;Transporter;250000.0;1983.0;M;50.0;rear;mechanics;no;1.6;103.0;197.15641361256544;10.423527447894209;0.0;100000.0
Audi;RS 5;79453.0;2011.0;S;450.0;full;robot;no;4.2;430.0;250.0;4.6;10.5;1490000.0
Audi;RS 5;87000.0;2011.0;S;450.0;full;robot;no;4.2;430.0;250.0;4.6;10.5;1750000.0
BMW;M4;9200.0;2019.0;D;450.0;rear;robot;turbocharging;3.0;550.0;250.0;4.0;8.3;6000000.0
BMW;M4;15085.0;2019.0;D;450.0;rear;robot;turbocharging;3.0;550.0;250.0;4.0;8.3;5950000.0
BMW;M4;25000.0;2018.0;D;450.0;rear;robot;turbocharging;3.0;550.0;250.0;4.0;8.3;5600000.0
Bentley;Arnage;67500.0;2003.0;F;405.0;rear;automatic;turbocharging;6.8;835.0;250.0;6.3;20.6;3500000.0
Bentley;Arnage;61600.0;2005.0;F;500.0;rear;automatic;turbocharging;6.8;1000.0;290.0;5.8;20.6;3900000.0
Nissan;Primera;350000.0;1998.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;50000.0
Nissan;Primera;215000.0;1998.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;95000.0
Nissan;Primera;232000.0;1997.0;D;150.0;front;mechanics;no;2.0;178.0;197.15641361256544;10.423527447894209;0.0;269999.0
Nissan;Primera;157000.0;1997.0;D;90.0;front;mechanics;no;1.6;123.0;197.15641361256544;10.423527447894209;0.0;110000.0
Nissan;Primera;194000.0;1998.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;195000.0
Nissan;Primera;223000.0;2000.0;D;150.0;full;automatic;no;2.0;186.0;197.15641361256544;10.423527447894209;10.0;270000.0
Nissan;Primera;178157.0;1998.0;D;130.0;front;automatic;no;2.0;173.0;198.0;11.2;0.0;115000.0
Nissan;Primera;260000.0;1997.0;D;90.0;front;mechanics;no;1.6;123.0;197.15641361256544;10.423527447894209;0.0;150000.0
Nissan;Primera;236000.0;1997.0;D;130.0;front;mechanics;no;2.0;173.0;205.0;9.6;0.0;100000.0
Nissan;Primera;240000.0;1998.0;D;90.0;front;automatic;no;1.6;123.0;197.15641361256544;10.423527447894209;0.0;170000.0
Nissan;Primera;304000.0;1998.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;104000.0
Nissan;Primera;333000.0;1998.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;125000.0
Nissan;Primera;397000.0;1997.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;93000.0
Nissan;Primera;250000.0;1997.0;D;130.0;front;automatic;no;2.0;173.0;198.0;11.2;0.0;140000.0
Nissan;Primera;83000.0;1996.0;D;130.0;front;automatic;no;2.0;173.0;198.0;11.2;0.0;140000.0
Nissan;Primera;187000.0;1996.0;D;90.0;front;mechanics;no;1.6;123.0;197.15641361256544;10.423527447894209;0.0;195000.0
Nissan;Primera;280000.0;1999.0;D;99.0;front;mechanics;no;1.6;136.0;180.0;12.0;0.0;85000.0
Nissan;Primera;100000.0;1998.0;D;90.0;front;mechanics;no;1.6;123.0;197.15641361256544;10.423527447894209;0.0;53000.0
Nissan;Primera;500000.0;1998.0;D;90.0;front;mechanics;no;1.6;123.0;197.15641361256544;10.423527447894209;0.0;73000.0
Lincoln;Navigator;350000.0;2005.0;J;304.0;full;automatic;no;5.4;481.0;170.0;9.3;0.0;810000.0
Lincoln;Navigator;314000.0;2005.0;J;304.0;full;automatic;no;5.4;481.0;190.0;10.0;0.0;700000.0
Lincoln;Navigator;203000.0;2005.0;J;304.0;full;automatic;no;5.4;481.0;190.0;10.0;0.0;650000.0
Lincoln;Navigator;200000.0;2002.0;J;304.0;full;automatic;no;5.4;481.0;170.0;9.3;0.0;650000.0
Lincoln;Navigator;273216.0;2004.0;J;304.0;full;automatic;no;5.4;481.0;170.0;9.3;0.0;700000.0
Lincoln;Navigator;200000.0;2004.0;J;304.0;full;automatic;no;5.4;481.0;170.0;9.3;0.0;569000.0
Lincoln;Navigator;247588.0;2005.0;J;304.0;full;automatic;no;5.4;481.0;170.0;9.3;0.0;723000.0
Lincoln;Navigator;260000.0;2004.0;J;304.0;full;automatic;no;5.4;481.0;170.0;9.3;0.0;850000.0
Honda;Vezel;112000.0;2014.0;J;132.0;full;robot;no;1.5;190.0;197.15641361256544;8.6;4.3;1250000.0
Honda;Vezel;71000.0;2015.0;J;132.0;front;robot;no;1.5;190.0;197.15641361256544;8.5;3.7;1330000.0
Infiniti;QX56;76946.0;2006.0;J;320.0;full;automatic;no;5.6;529.0;180.0;7.8;0.0;830000.0
Infiniti;QX56;216000.0;2006.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;606000.0
Infiniti;QX56;128300.0;2006.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;750000.0
Infiniti;QX56;100000.0;2007.0;J;320.0;full;automatic;no;5.6;529.0;180.0;7.8;0.0;700000.0
Infiniti;QX56;268000.0;2004.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;670000.0
Infiniti;QX56;147610.0;2006.0;J;320.0;full;automatic;no;5.6;529.0;180.0;7.8;0.0;750000.0
Infiniti;QX56;236000.0;2006.0;J;320.0;full;automatic;no;5.6;529.0;180.0;7.8;0.0;880000.0
Infiniti;QX56;100000.0;2005.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;800000.0
Infiniti;QX56;198000.0;2006.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;800000.0
Infiniti;QX56;95000.0;2005.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;1190000.0
Infiniti;QX56;150616.0;2007.0;J;320.0;full;automatic;no;5.6;529.0;180.0;7.8;0.0;799000.0
Infiniti;QX56;62000.0;2004.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;700000.0
Infiniti;QX56;191000.0;2004.0;J;313.0;full;automatic;no;5.6;529.0;197.15641361256544;10.423527447894209;0.0;670000.0
BMW;7 series;250000.0;2002.0;F;272.0;rear;automatic;no;3.6;360.0;250.0;7.5;10.7;265000.0
BMW;7 series;250000.0;2002.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;229550.0
BMW;7 series;200000.0;2001.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;350000.0
BMW;7 series;250000.0;2003.0;F;231.0;rear;automatic;no;3.0;300.0;237.0;8.1;10.6;400000.0
BMW;7 series;60000.0;2004.0;F;445.0;rear;automatic;no;6.0;600.0;250.0;5.5;13.4;1200000.0
BMW;7 series;340000.0;2001.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;299000.0
BMW;7 series;390000.0;2004.0;F;218.0;rear;automatic;turbocharging;3.0;500.0;235.0;8.0;8.5;480000.0
BMW;7 series;289000.0;2001.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;330000.0
BMW;7 series;360000.0;2002.0;F;272.0;rear;automatic;no;3.6;360.0;250.0;7.5;10.7;399999.0
BMW;7 series;317907.0;2003.0;F;218.0;rear;automatic;turbocharging;3.0;500.0;235.0;8.0;8.5;630000.0
BMW;7 series;323000.0;2003.0;F;272.0;rear;automatic;no;3.6;360.0;250.0;7.5;10.7;465000.0
BMW;7 series;196000.0;2002.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;500000.0
BMW;7 series;223000.0;2003.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;500000.0
BMW;7 series;260000.0;2003.0;F;231.0;rear;automatic;no;3.0;300.0;237.0;8.1;10.6;400000.0
BMW;7 series;312000.0;2003.0;F;445.0;rear;automatic;no;6.0;600.0;250.0;5.5;13.4;400000.0
BMW;7 series;180000.0;2002.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;320000.0
BMW;7 series;250000.0;2004.0;F;333.0;rear;automatic;no;4.4;450.0;250.0;6.3;10.9;450000.0
Mercedes-Benz;R-Class;224120.0;2009.0;M;224.0;full;automatic;turbocharging;3.0;510.0;222.0;8.8;9.3;830000.0
Mercedes-Benz;R-Class;160000.0;2008.0;M;388.0;full;automatic;no;5.5;530.0;245.0;7.0;13.3;1500000.0
Mercedes-Benz;R-Class;210000.0;2008.0;M;224.0;full;automatic;turbocharging;3.0;510.0;222.0;8.8;9.3;750000.0
Mercedes-Benz;R-Class;175900.0;2008.0;M;272.0;full;automatic;turbocharging;3.5;350.0;230.0;8.4;11.5;820000.0
Mercedes-Benz;R-Class;133000.0;2008.0;M;272.0;full;automatic;turbocharging;3.5;350.0;230.0;8.4;11.5;950000.0
Mercedes-Benz;R-Class;150000.0;2008.0;M;272.0;full;automatic;turbocharging;3.5;350.0;230.0;8.4;11.5;750000.0
Mercedes-Benz;R-Class;222897.0;2007.0;M;272.0;full;automatic;turbocharging;3.5;350.0;230.0;8.4;11.5;650000.0
